 6230.00    1.1540        16986.        16986.    
 6220.00    1.1534        16958.        16958.    
 6210.00    1.1529        16931.        16931.    
 6200.00    1.1524        16904.        16904.    
 6190.00    1.1518        16877.        16877.    
 6180.00    1.1512        16849.        16849.    
 6170.00    1.1505        16822.        16822.    
 6160.00    1.1499        16795.        16795.    
 6150.00    1.1492        16768.        16768.    
 6140.00    1.1484        16740.        16740.    
 6130.00    1.1477        16713.        16713.    
 6120.00    1.1469        16686.        16686.    
 6110.00    1.1461        16659.        16659.    
 6100.00    1.1453        16631.        16631.    
 6090.00    1.1444        16604.        16604.    
 6080.00    1.1435        16577.        16577.    
 6070.00    1.1426        16550.        16550.    
 6060.00    1.1416        16522.        16522.    
 6050.00    1.1406        16495.        16495.    
 6040.00    1.1396        16468.        16468.    
 6030.00    1.1386        16441.        16441.    
 6020.00    1.1375        16413.        16413.    
 6010.00    1.1364        16386.        16386.    
 6000.00    1.1353        16359.        16359.    
 5990.00    1.1341        16331.        16331.    
 5980.00    1.1329        16304.        16304.    
 5970.00    1.1318        16277.        16277.    
 5960.00    1.1305        16250.        16250.    
 5950.00    1.1293        16222.        16222.    
 5940.00    1.1281        16195.        16195.    
 5930.00    1.1268        16168.        16168.    
 5920.00    1.1255        16141.        16141.    
 5910.00    1.1243        16113.        16113.    
 5900.00    1.1230        16086.        16086.    
 5890.00    1.1217        16059.        16059.    
 5880.00    1.1204        16032.        16032.    
 5870.00    1.1191        16004.        16004.    
 5860.00    1.1178        15977.        15977.    
 5850.00    1.1165        15950.        15950.    
 5840.00    1.1153        15923.        15923.    
 5830.00    1.1140        15895.        15895.    
 5820.00    1.1127        15868.        15868.    
 5810.00    1.1115        15841.        15841.    
 5800.00    1.1103        15814.        15814.    
 5790.00    1.1091        15786.        15786.    
 5780.00    1.1079        15759.        15759.    
 5770.00    1.1068        15732.        15732.    
 5760.00    1.1056        15704.        15704.    
 5750.00    1.1045        15677.        15677.    
 5740.00    1.1035        15650.        15650.    
 5730.00    1.1024        15623.        15623.    
 5720.00    1.1014        15595.        15595.    
 5710.00    1.1004        15568.        15568.    
 5700.00    1.0995        15541.        15541.    
 5690.00    1.0986        15514.        15514.    
 5680.00    1.0977        15486.        15486.    
 5670.00    1.0968        15459.        15459.    
 5660.00    1.0960        15432.        15432.    
 5650.00    1.0952        15405.        15405.    
 5640.00    1.0945        15377.        15377.    
 5630.00    1.0938        15350.        15350.    
 5620.00    1.0931        15323.        15323.    
 5610.00    1.0924        15296.        15296.    
 5600.00    1.0918        15268.        15268.    
 5590.00    1.0912        15241.        15241.    
 5580.00    1.0906        15214.        15214.    
 5570.00    1.0901        15187.        15187.    
 5560.00    1.0896        15159.        15159.    
 5550.00    1.0891        15132.        15132.    
 5540.00    1.0887        15105.        15105.    
 5530.00    1.0882        15078.        15078.    
 5520.00    1.0878        15050.        15050.    
 5510.00    1.0874        15023.        15023.    
 5500.00    1.0871        14996.        14996.    
 5490.00    1.0867        14968.        14968.    
 5480.00    1.0864        14941.        14941.    
 5470.00    1.0861        14914.        14914.    
 5460.00    1.0858        14887.        14887.    
 5450.00    1.0856        14859.        14859.    
 5440.00    1.0853        14832.        14832.    
 5430.00    1.0851        14805.        14805.    
 5420.00    1.0849        14778.        14778.    
 5410.00    1.0847        14750.        14750.    
 5400.00    1.0845        14723.        14723.    
 5390.00    1.0843        14696.        14696.    
 5380.00    1.0841        14669.        14669.    
 5370.00    1.0840        14641.        14641.    
 5360.00    1.0838        14614.        14614.    
 5350.00    1.0837        14587.        14587.    
 5340.00    1.0836        14560.        14560.    
 5330.00    1.0835        14532.        14532.    
 5320.00    1.0834        14505.        14505.    
 5310.00    1.0833        14478.        14478.    
 5300.00    1.0832        14451.        14451.    
